Order_ID,Customer_ID,Store_ID,Date,Product_Category,Price,Quantity,Total_Sales
978,1928,22,2025-09-04,Home,486.71,3,1460.13
979,1723,4,2025-09-05,Electronics,100.89,8,807.12
980,1460,5,2025-09-06,Electronics,176.19,1,176.19
981,1731,37,2025-09-07,Sports,182.13,3,546.39
982,1751,41,2025-09-08,Clothing,9.18,7,64.26
983,1924,49,2025-09-09,Clothing,420.41,4,1681.64
984,1908,13,2025-09-10,Food,20.84,7,145.88
985,1557,34,2025-09-11,Sports,470.39,5,2351.95
986,1546,45,2025-09-12,Sports,446.58,6,2679.48
987,1252,22,2025-09-13,Clothing,270.08,7,1890.56
988,1389,23,2025-09-14,Sports,274.08,7,1918.56
989,1593,3,2025-09-15,Clothing,328.62,7,2300.34
990,1882,42,2025-09-16,Sports,196.59,7,1376.13
991,1255,34,2025-09-17,Electronics,325.38,7,2277.66
992,1708,32,2025-09-18,Clothing,27.16,3,81.48
993,1814,45,2025-09-19,Clothing,31.75,3,95.25
994,1920,49,2025-09-20,Home,231.33,7,1619.31
995,1449,21,2025-09-21,Sports,277.06,2,554.12
996,1009,46,2025-09-22,Sports,444.47,2,888.94
997,1823,44,2025-09-23,Clothing,56.81,3,170.43
998,1797,21,2025-09-24,Electronics,412.21,4,1648.84
999,1241,44,2025-09-25,Electronics,108.97,6,653.82
1000,1250,11,2025-09-26,Electronics,200.07,8,1600.56
1001,1876,39,2025-09-27,Sports,161.72,7,1132.04
1002,1004,4,2025-09-28,Home,203.08,4,812.32
1003,1118,1,2025-09-29,Clothing,79.5,2,159.0
1004,1800,28,2025-09-30,Food,254.27,2,508.54
1005,1373,24,2025-10-01,Home,401.81,4,1607.24
1006,1064,35,2025-10-02,Food,223.56,6,1341.36
1007,1145,13,2025-10-03,Home,247.85,3,743.55
1008,1223,47,2025-10-04,Electronics,425.14,6,2550.84
1009,1238,34,2025-10-05,Sports,354.5,5,1772.5
1010,1176,11,2025-10-06,Food,247.77,5,1238.85
1011,1778,36,2025-10-07,Home,132.56,2,265.12
1012,1852,17,2025-10-08,Sports,443.04,8,3544.32
1013,1281,35,2025-10-09,Food,290.63,5,1453.15
1014,1062,18,2025-10-10,Clothing,114.47,2,228.94
1015,1216,40,2025-10-11,Home,138.21,7,967.47
1016,1853,22,2025-10-12,Clothing,402.55,9,3622.95
1017,1826,24,2025-10-13,Electronics,26.85,9,241.65
1018,1794,19,2025-10-14,Clothing,496.09,1,496.09
1019,1688,37,2025-10-15,Clothing,69.52,7,486.64
1020,1460,39,2025-10-16,Home,399.05,9,3591.45
1021,1928,21,2025-10-17,Electronics,200.41,6,1202.46
1022,1609,8,2025-10-18,Clothing,248.65,1,248.65
1023,1104,28,2025-10-19,Sports,440.92,2,881.84
1024,1098,5,2025-10-20,Food,209.39,4,837.56
1025,1510,17,2025-10-21,Clothing,271.06,4,1084.24
1026,1384,37,2025-10-22,Electronics,29.4,2,58.8
1027,1404,36,2025-10-23,Clothing,6.16,8,49.28
1028,1822,19,2025-10-24,Food,126.18,2,252.36
1029,1517,27,2025-10-25,Electronics,341.89,3,1025.67
1030,1475,34,2025-10-26,Home,65.03,4,260.12
1031,1976,11,2025-10-27,Electronics,61.31,9,551.79
1032,1708,45,2025-10-28,Home,208.43,1,208.43
1033,1862,47,2025-10-29,Electronics,325.68,8,2605.44
1034,1644,12,2025-10-30,Food,357.48,5,1787.4
1035,1869,21,2025-10-31,Food,93.33,7,653.31
1036,1770,11,2025-11-01,Electronics,44.4,8,355.2
1037,1436,39,2025-11-02,Clothing,470.5,5,2352.5
1038,1022,28,2025-11-03,Food,134.03,8,1072.24
1039,1996,5,2025-11-04,Home,427.41,8,3419.28
1040,1564,17,2025-11-05,Home,432.43,9,3891.87
1041,1676,20,2025-11-06,Sports,387.4,2,774.8
1042,1713,41,2025-11-07,Home,88.57,3,265.71
1043,1457,46,2025-11-08,Sports,411.79,1,411.79
1044,1082,12,2025-11-09,Electronics,385.78,4,1543.12
1045,1144,6,2025-11-10,Electronics,300.38,5,1501.9
1046,1084,17,2025-11-11,Electronics,171.92,1,171.92
1047,1077,19,2025-11-12,Clothing,134.94,8,1079.52
1048,1456,26,2025-11-13,Clothing,65.34,2,130.68
1049,1877,48,2025-11-14,Sports,257.33,1,257.33
1050,1000,44,2025-11-15,Home,294.7,2,589.4
1051,1050,44,2025-11-16,Home,182.87,5,914.35
1052,1684,32,2025-11-17,Electronics,240.3,9,2162.7
1053,1716,6,2025-11-18,Food,184.94,9,1664.46
1054,1771,36,2025-11-19,Clothing,322.3,2,644.6
1055,1445,38,2025-11-20,Clothing,451.12,2,902.24
1056,1448,11,2025-11-21,Electronics,86.14,3,258.42
1057,1880,33,2025-11-22,Clothing,193.8,7,1356.6
1058,1487,24,2025-11-23,Electronics,74.73,3,224.19
1059,1799,23,2025-11-24,Sports,314.35,1,314.35
1060,1033,15,2025-11-25,Home,365.79,6,2194.74
1061,1347,27,2025-11-26,Food,466.3,3,1398.9
1062,1094,11,2025-11-27,Home,143.04,1,143.04
1063,1071,17,2025-11-28,Home,475.35,4,1901.4
1064,1550,14,2025-11-29,Sports,36.32,1,36.32
1065,1153,27,2025-11-30,Clothing,303.49,1,303.49
1066,1249,18,2025-12-01,Food,33.28,2,66.56
1067,1673,28,2025-12-02,Clothing,447.42,8,3579.36
1068,1437,47,2025-12-03,Home,267.26,2,534.52
1069,1117,47,2025-12-04,Electronics,336.33,2,672.66
1070,1770,4,2025-12-05,Home,416.63,8,3333.04
1071,1890,7,2025-12-06,Clothing,79.4,6,476.4
1072,1305,45,2025-12-07,Home,24.1,4,96.4
1073,1267,35,2025-12-08,Electronics,440.05,3,1320.15
1074,1960,48,2025-12-09,Sports,160.89,1,160.89
1075,1053,9,2025-12-10,Clothing,68.84,3,206.52
1076,1235,8,2025-12-11,Home,236.89,9,2132.01
1077,1388,45,2025-12-12,Clothing,301.16,5,1505.8
1078,1989,17,2025-12-13,Sports,20.33,6,121.98
1079,1733,17,2025-12-14,Home,141.07,5,705.35
1080,1762,49,2025-12-15,Home,21.24,1,21.24
1081,1824,33,2025-12-16,Clothing,213.07,1,213.07
1082,1400,32,2025-12-17,Clothing,448.07,4,1792.28
1083,1623,8,2025-12-18,Electronics,491.41,3,1474.23
1084,1766,19,2025-12-19,Sports,320.34,8,2562.72
1085,1302,38,2025-12-20,Electronics,85.01,7,595.07
1086,1918,3,2025-12-21,Home,453.4,7,3173.8
1087,1206,5,2025-12-22,Clothing,260.54,8,2084.32
1088,1228,13,2025-12-23,Home,81.11,7,567.77
1089,1852,47,2025-12-24,Home,461.25,2,922.5
1090,1909,46,2025-12-25,Food,379.95,4,1519.8
1091,1577,31,2025-12-26,Food,367.19,6,2203.14
1092,1074,16,2025-12-27,Home,356.04,3,1068.12
1093,1434,32,2025-12-28,Clothing,104.17,3,312.51
1094,1102,22,2025-12-29,Home,109.45,6,656.7
1095,1421,29,2025-12-30,Food,345.71,1,345.71
1096,1703,22,2025-12-31,Clothing,113.76,1,113.76
1097,1763,43,2026-01-01,Home,222.14,5,1110.7
1098,1737,3,2026-01-02,Sports,392.09,1,392.09
1099,1805,10,2026-01-03,Sports,393.06,8,3144.48
1100,1305,42,2026-01-04,Home,229.36,2,458.72
1101,1097,21,2026-01-05,Clothing,397.13,6,2382.78
1102,1849,16,2026-01-06,Home,420.12,5,2100.6
1103,1797,12,2026-01-07,Home,329.11,4,1316.44
1104,1334,2,2026-01-08,Food,118.07,1,118.07
1105,1858,41,2026-01-09,Sports,140.64,3,421.92
1106,1434,24,2026-01-10,Food,160.85,4,643.4
1107,1446,35,2026-01-11,Food,62.82,2,125.64
1108,1993,30,2026-01-12,Home,140.21,2,280.42
1109,1307,30,2026-01-13,Food,108.71,2,217.42
1110,1248,47,2026-01-14,Sports,230.39,1,230.39
1111,1165,35,2026-01-15,Food,454.68,2,909.36
1112,1480,19,2026-01-16,Sports,56.72,6,340.32
1113,1983,8,2026-01-17,Food,361.53,3,1084.59
1114,1334,26,2026-01-18,Sports,345.21,5,1726.05
1115,1541,49,2026-01-19,Food,52.4,1,52.4
1116,1758,40,2026-01-20,Food,461.67,8,3693.36
1117,1105,7,2026-01-21,Clothing,286.39,4,1145.56
1118,1562,30,2026-01-22,Sports,185.04,9,1665.36
1119,1080,7,2026-01-23,Sports,379.49,4,1517.96
1120,1132,3,2026-01-24,Sports,132.4,2,264.8
1121,1796,1,2026-01-25,Electronics,348.29,3,1044.87
1122,1899,36,2026-01-26,Food,24.66,5,123.3
1123,1137,25,2026-01-27,Sports,420.51,6,2523.06
1124,1183,37,2026-01-28,Electronics,226.84,7,1587.88
1125,1400,1,2026-01-29,Clothing,320.16,4,1280.64
1126,1329,15,2026-01-30,Sports,114.51,7,801.57
1127,1784,37,2026-01-31,Sports,340.15,3,1020.45
1128,1507,13,2026-02-01,Electronics,387.26,7,2710.82
1129,1851,40,2026-02-02,Food,239.24,4,956.96
1130,1983,8,2026-02-03,Clothing,310.77,8,2486.16
1131,1068,5,2026-02-04,Sports,230.88,9,2077.92
1132,1545,9,2026-02-05,Food,447.58,7,3133.06
1133,1773,1,2026-02-06,Clothing,251.45,8,2011.6
1134,1052,36,2026-02-07,Home,421.7,8,3373.6
1135,1449,35,2026-02-08,Home,401.67,2,803.34
1136,1204,2,2026-02-09,Clothing,208.2,9,1873.8
1137,1125,40,2026-02-10,Electronics,118.89,6,713.34
1138,1746,23,2026-02-11,Clothing,206.01,4,824.04
1139,1042,9,2026-02-12,Clothing,413.98,5,2069.9
1140,1751,34,2026-02-13,Electronics,117.68,5,588.4
1141,1970,46,2026-02-14,Electronics,264.6,7,1852.2
1142,1882,14,2026-02-15,Food,404.02,9,3636.18
1143,1110,4,2026-02-16,Food,179.97,7,1259.79
1144,1760,30,2026-02-17,Electronics,322.89,9,2906.01
1145,1662,31,2026-02-18,Home,126.59,4,506.36
1146,1182,38,2026-02-19,Home,59.09,4,236.36
1147,1847,11,2026-02-20,Clothing,398.22,6,2389.32
1148,1094,35,2026-02-21,Sports,53.99,8,431.92
1149,1970,8,2026-02-22,Clothing,139.33,9,1253.97
1150,1373,3,2026-02-23,Clothing,428.28,1,428.28
1151,1911,14,2026-02-24,Sports,176.5,1,176.5
1152,1519,13,2026-02-25,Electronics,486.66,8,3893.28
1153,1899,45,2026-02-26,Home,489.97,7,3429.79
1154,1359,32,2026-02-27,Clothing,137.8,9,1240.2
1155,1899,34,2026-02-28,Sports,25.28,3,75.84
1156,1695,45,2026-03-01,Food,354.01,5,1770.05
1157,1280,19,2026-03-02,Clothing,228.24,3,684.72
1158,1194,38,2026-03-03,Home,54.87,5,274.35
1159,1863,16,2026-03-04,Electronics,355.22,1,355.22
1160,1194,2,2026-03-05,Clothing,20.43,4,81.72
1161,1666,40,2026-03-06,Clothing,435.75,6,2614.5
1162,1092,17,2026-03-07,Sports,73.63,2,147.26
1163,1671,34,2026-03-08,Food,68.02,7,476.14
1164,1945,42,2026-03-09,Food,91.96,8,735.68
1165,1060,16,2026-03-10,Electronics,480.33,1,480.33
1166,1633,38,2026-03-11,Home,348.12,4,1392.48
1167,1050,2,2026-03-12,Electronics,401.68,4,1606.72
1168,1402,2,2026-03-13,Clothing,201.83,5,1009.15
1169,1788,26,2026-03-14,Clothing,171.47,4,685.88
1170,1004,13,2026-03-15,Food,121.07,9,1089.63
1171,1465,47,2026-03-16,Home,242.92,7,1700.44
1172,1603,31,2026-03-17,Sports,278.16,2,556.32
1173,1681,34,2026-03-18,Home,317.73,1,317.73
1174,1828,39,2026-03-19,Clothing,132.27,9,1190.43
1175,1533,3,2026-03-20,Sports,474.58,1,474.58
1176,1404,8,2026-03-21,Home,89.03,6,534.18
1177,1837,23,2026-03-22,Home,483.0,2,966.0
1178,1512,14,2026-03-23,Sports,12.35,4,49.4
1179,1644,27,2026-03-24,Clothing,243.16,6,1458.96
1180,1232,29,2026-03-25,Home,170.02,5,850.1
1181,1523,39,2026-03-26,Sports,227.32,6,1363.92
1182,1345,39,2026-03-27,Clothing,287.48,3,862.44
1183,1045,1,2026-03-28,Sports,220.62,5,1103.1
1184,1545,17,2026-03-29,Sports,210.35,2,420.7
1185,1944,41,2026-03-30,Home,367.7,7,2573.9
1186,1077,30,2026-03-31,Clothing,344.51,3,1033.53
1187,1729,13,2026-04-01,Home,417.47,1,417.47
1188,1812,21,2026-04-02,Electronics,128.73,8,1029.84
1189,1922,19,2026-04-03,Electronics,306.72,8,2453.76
1190,1072,19,2026-04-04,Clothing,294.67,3,884.01
1191,1793,25,2026-04-05,Sports,188.02,7,1316.14
1192,1248,22,2026-04-06,Home,245.6,9,2210.4
1193,1046,31,2026-04-07,Home,160.32,8,1282.56
1194,1120,17,2026-04-08,Clothing,75.21,3,225.63
1195,1213,23,2026-04-09,Clothing,110.83,2,221.66
1196,1238,32,2026-04-10,Electronics,57.23,7,400.61
1197,1055,10,2026-04-11,Food,343.12,7,2401.84
1198,1349,10,2026-04-12,Clothing,332.06,9,2988.54
1199,1106,36,2026-04-13,Food,475.55,5,2377.75
1200,1830,8,2026-04-14,Clothing,366.19,4,1464.76
1201,1047,20,2026-04-15,Sports,30.76,8,246.08
1202,1572,32,2026-04-16,Sports,442.7,4,1770.8
1203,1336,14,2026-04-17,Electronics,432.02,4,1728.08
1204,1025,28,2026-04-18,Electronics,224.44,2,448.88
1205,1803,46,2026-04-19,Food,295.0,1,295.0
1206,1256,24,2026-04-20,Clothing,488.16,4,1952.64
1207,1007,15,2026-04-21,Home,268.49,7,1879.43
1208,1624,22,2026-04-22,Electronics,453.13,9,4078.17
1209,1866,30,2026-04-23,Home,46.1,9,414.9
1210,1252,4,2026-04-24,Home,99.57,1,99.57
1211,1691,13,2026-04-25,Clothing,223.17,5,1115.85
1212,1718,23,2026-04-26,Food,294.45,7,2061.15
1213,1302,8,2026-04-27,Clothing,409.03,7,2863.21
1214,1638,18,2026-04-28,Electronics,494.19,6,2965.14
1215,1055,12,2026-04-29,Home,197.48,4,789.92
1216,1725,31,2026-04-30,Clothing,28.47,3,85.41
1217,1525,14,2026-05-01,Clothing,401.58,9,3614.22
1218,1473,34,2026-05-02,Clothing,304.17,4,1216.68
1219,1027,18,2026-05-03,Electronics,103.28,8,826.24
1220,1982,34,2026-05-04,Food,249.94,1,249.94
1221,1077,11,2026-05-05,Clothing,372.44,7,2607.08
1222,1215,41,2026-05-06,Electronics,386.35,6,2318.1
1223,1385,12,2026-05-07,Home,252.31,1,252.31
1224,1364,49,2026-05-08,Sports,156.08,4,624.32
1225,1665,15,2026-05-09,Electronics,487.0,5,2435.0
1226,1525,31,2026-05-10,Sports,333.36,8,2666.88
1227,1698,49,2026-05-11,Clothing,207.08,4,828.32
1228,1311,29,2026-05-12,Clothing,143.83,3,431.49
1229,1882,26,2026-05-13,Electronics,366.9,2,733.8
1230,1006,18,2026-05-14,Sports,124.88,4,499.52
1231,1002,32,2026-05-15,Clothing,90.0,4,360.0
1232,1622,22,2026-05-16,Home,267.27,5,1336.35
1233,1918,38,2026-05-17,Food,148.54,7,1039.78
1234,1749,17,2026-05-18,Food,316.31,9,2846.79
1235,1362,23,2026-05-19,Clothing,63.38,2,126.76
1236,1750,24,2026-05-20,Sports,329.2,5,1646.0
1237,1507,8,2026-05-21,Clothing,145.23,9,1307.07
1238,1273,41,2026-05-22,Sports,5.12,3,15.36
1239,1505,6,2026-05-23,Home,67.83,1,67.83
1240,1805,5,2026-05-24,Sports,467.14,2,934.28
1241,1738,44,2026-05-25,Clothing,434.34,6,2606.04
1242,1882,29,2026-05-26,Home,120.64,5,603.2
1243,1014,28,2026-05-27,Electronics,390.29,1,390.29
1244,1191,11,2026-05-28,Food,306.24,1,306.24
1245,1984,1,2026-05-29,Clothing,485.6,4,1942.4
1246,1630,43,2026-05-30,Clothing,189.93,4,759.72
1247,1484,19,2026-05-31,Clothing,342.32,6,2053.92
1248,1027,9,2026-06-01,Home,36.45,6,218.7
1249,1713,27,2026-06-02,Electronics,201.14,6,1206.84
1250,1038,34,2026-06-03,Sports,482.09,1,482.09
1251,1952,44,2026-06-04,Electronics,271.8,9,2446.2
1252,1272,4,2026-06-05,Home,147.5,7,1032.5
1253,1230,36,2026-06-06,Clothing,64.53,7,451.71
1254,1085,18,2026-06-07,Food,353.25,7,2472.75
1255,1473,15,2026-06-08,Clothing,324.2,2,648.4
1256,1125,13,2026-06-09,Sports,190.1,2,380.2
1257,1811,19,2026-06-10,Food,475.72,6,2854.32
1258,1536,49,2026-06-11,Clothing,15.99,7,111.93
1259,1144,6,2026-06-12,Food,155.34,3,466.02
1260,1524,48,2026-06-13,Electronics,460.93,4,1843.72
1261,1211,12,2026-06-14,Home,163.86,3,491.58
1262,1024,37,2026-06-15,Clothing,129.87,7,909.09
1263,1579,17,2026-06-16,Sports,269.44,7,1886.08
1264,1393,23,2026-06-17,Electronics,412.78,4,1651.12
1265,1066,26,2026-06-18,Clothing,56.06,7,392.42
1266,1232,29,2026-06-19,Electronics,471.8,5,2359.0
1267,1108,33,2026-06-20,Sports,398.56,1,398.56
1268,1145,27,2026-06-21,Clothing,94.72,4,378.88
1269,1110,25,2026-06-22,Sports,357.44,7,2502.08
1270,1227,10,2026-06-23,Food,195.55,2,391.1
1271,1110,47,2026-06-24,Sports,204.14,2,408.28
1272,1469,23,2026-06-25,Food,392.73,1,392.73
1273,1033,21,2026-06-26,Clothing,481.58,2,963.16
1274,1622,21,2026-06-27,Food,67.69,8,541.52
1275,1775,43,2026-06-28,Clothing,213.21,8,1705.68
1276,1935,13,2026-06-29,Clothing,243.07,8,1944.56
1277,1368,37,2026-06-30,Home,191.27,1,191.27
1278,1747,33,2026-07-01,Clothing,184.78,1,184.78
1279,1594,24,2026-07-02,Food,30.87,4,123.48
1280,1553,44,2026-07-03,Home,344.34,6,2066.04
1281,1424,11,2026-07-04,Home,220.93,8,1767.44
1282,1612,17,2026-07-05,Clothing,101.42,2,202.84
1283,1517,4,2026-07-06,Sports,408.94,3,1226.82
1284,1691,47,2026-07-07,Sports,402.27,6,2413.62
1285,1281,25,2026-07-08,Home,245.76,4,983.04
1286,1319,30,2026-07-09,Clothing,152.73,2,305.46
1287,1737,9,2026-07-10,Sports,320.86,7,2246.02
1288,1442,21,2026-07-11,Clothing,147.64,4,590.56
1289,1951,20,2026-07-12,Clothing,121.82,8,974.56
1290,1314,19,2026-07-13,Home,366.6,8,2932.8
1291,1876,19,2026-07-14,Home,24.96,7,174.72
1292,1965,12,2026-07-15,Electronics,51.91,9,467.19
1293,1740,37,2026-07-16,Sports,8.36,4,33.44
1294,1376,42,2026-07-17,Sports,80.71,7,564.97
1295,1288,17,2026-07-18,Sports,39.15,1,39.15
1296,1436,37,2026-07-19,Food,497.92,4,1991.68
1297,1661,48,2026-07-20,Clothing,147.96,2,295.92
1298,1276,39,2026-07-21,Home,78.89,9,710.01
1299,1709,28,2026-07-22,Sports,124.29,5,621.45
1300,1581,41,2026-07-23,Electronics,468.38,3,1405.14
1301,1502,35,2026-07-24,Sports,262.48,4,1049.92
1302,1623,47,2026-07-25,Clothing,185.58,6,1113.48
1303,1515,48,2026-07-26,Clothing,437.33,1,437.33
1304,1349,18,2026-07-27,Home,200.52,7,1403.64
1305,1842,14,2026-07-28,Food,170.83,8,1366.64
1306,1445,35,2026-07-29,Home,107.6,7,753.2
1307,1829,44,2026-07-30,Sports,192.01,7,1344.07
1308,1349,41,2026-07-31,Electronics,161.76,9,1455.84
1309,1606,7,2026-08-01,Home,340.27,4,1361.08
1310,1663,41,2026-08-02,Food,148.34,7,1038.38
1311,1822,13,2026-08-03,Home,290.71,9,2616.39
1312,1136,18,2026-08-04,Clothing,37.62,5,188.1
1313,1758,37,2026-08-05,Sports,99.69,2,199.38
1314,1898,13,2026-08-06,Sports,206.67,5,1033.35
1315,1242,36,2026-08-07,Sports,468.79,4,1875.16
1316,1542,31,2026-08-08,Sports,191.74,8,1533.92
1317,1039,2,2026-08-09,Sports,333.72,5,1668.6
1318,1228,16,2026-08-10,Sports,131.27,9,1181.43
1319,1547,9,2026-08-11,Electronics,67.88,9,610.92
1320,1919,9,2026-08-12,Food,33.98,3,101.94
1321,1222,38,2026-08-13,Sports,156.18,6,937.08
1322,1005,11,2026-08-14,Food,83.04,6,498.24
1323,1321,22,2026-08-15,Sports,91.14,4,364.56
1324,1467,33,2026-08-16,Home,381.58,3,1144.74
1325,1731,36,2026-08-17,Sports,12.84,1,12.84
1326,1074,45,2026-08-18,Clothing,281.12,7,1967.84
1327,1003,23,2026-08-19,Electronics,192.83,5,964.15
1328,1846,45,2026-08-20,Home,255.74,7,1790.18
1329,1645,45,2026-08-21,Home,283.6,1,283.6
1330,1117,34,2026-08-22,Clothing,160.12,8,1280.96
1331,1880,9,2026-08-23,Sports,151.08,3,453.24
1332,1605,24,2026-08-24,Electronics,368.03,7,2576.21
1333,1503,8,2026-08-25,Home,436.28,3,1308.84
1334,1997,7,2026-08-26,Electronics,100.33,3,300.99
1335,1946,36,2026-08-27,Home,53.32,9,479.88
1336,1573,18,2026-08-28,Sports,449.41,2,898.82
1337,1440,3,2026-08-29,Home,178.2,4,712.8
1338,1193,28,2026-08-30,Home,277.9,6,1667.4
1339,1846,6,2026-08-31,Food,182.97,3,548.91
1340,1714,44,2026-09-01,Sports,67.27,7,470.89
1341,1391,44,2026-09-02,Clothing,296.72,7,2077.04
1342,1025,21,2026-09-03,Clothing,264.94,5,1324.7
1343,1434,28,2026-09-04,Sports,105.48,3,316.44
1344,1172,40,2026-09-05,Clothing,228.68,2,457.36
1345,1299,1,2026-09-06,Sports,399.49,4,1597.96
1346,1644,36,2026-09-07,Clothing,297.26,4,1189.04
1347,1325,21,2026-09-08,Food,52.97,8,423.76
1348,1409,43,2026-09-09,Clothing,276.27,8,2210.16
1349,1117,35,2026-09-10,Home,352.86,5,1764.3
1350,1835,13,2026-09-11,Sports,397.39,6,2384.34
1351,1786,49,2026-09-12,Electronics,316.41,8,2531.28
1352,1723,10,2026-09-13,Electronics,80.57,1,80.57
1353,1224,44,2026-09-14,Sports,356.54,5,1782.7
1354,1531,47,2026-09-15,Food,340.28,4,1361.12
1355,1112,10,2026-09-16,Clothing,17.09,4,68.36
1356,1139,46,2026-09-17,Food,208.82,2,417.64
1357,1558,13,2026-09-18,Electronics,169.81,1,169.81
1358,1000,37,2026-09-19,Sports,336.36,6,2018.16
1359,1089,38,2026-09-20,Sports,111.99,7,783.93
1360,1653,24,2026-09-21,Food,297.48,5,1487.4
1361,1319,2,2026-09-22,Food,457.04,8,3656.32
1362,1549,22,2026-09-23,Clothing,399.91,9,3599.19
1363,1804,17,2026-09-24,Home,461.12,2,922.24
1364,1893,36,2026-09-25,Home,489.36,4,1957.44
1365,1138,14,2026-09-26,Clothing,10.28,9,92.52
1366,1510,10,2026-09-27,Home,313.26,5,1566.3
1367,1867,35,2026-09-28,Electronics,209.36,3,628.08
1368,1844,25,2026-09-29,Home,430.63,6,2583.78
1369,1258,3,2026-09-30,Clothing,129.65,3,388.95
1370,1672,47,2026-10-01,Home,490.61,5,2453.05
1371,1901,38,2026-10-02,Sports,308.79,3,926.37
1372,1689,17,2026-10-03,Food,397.8,6,2386.8
1373,1009,12,2026-10-04,Electronics,47.37,5,236.85
1374,1260,24,2026-10-05,Sports,95.81,9,862.29
1375,1918,29,2026-10-06,Sports,380.41,3,1141.23
1376,1649,43,2026-10-07,Clothing,15.88,6,95.28
1377,1171,25,2026-10-08,Food,409.35,8,3274.8
1378,1897,36,2026-10-09,Food,11.9,7,83.3
1379,1012,26,2026-10-10,Electronics,330.27,6,1981.62
1380,1167,38,2026-10-11,Clothing,185.72,2,371.44
1381,1641,1,2026-10-12,Electronics,307.69,7,2153.83
1382,1595,20,2026-10-13,Home,349.54,8,2796.32
1383,1320,28,2026-10-14,Sports,174.53,1,174.53
1384,1318,16,2026-10-15,Electronics,58.44,9,525.96
1385,1612,47,2026-10-16,Sports,39.47,4,157.88
1386,1328,17,2026-10-17,Clothing,296.52,8,2372.16
1387,1784,40,2026-10-18,Home,262.72,7,1839.04
1388,1776,28,2026-10-19,Clothing,372.39,7,2606.73
1389,1970,12,2026-10-20,Home,257.32,2,514.64
1390,1910,27,2026-10-21,Home,214.11,1,214.11
1391,1919,42,2026-10-22,Sports,202.05,4,808.2
1392,1549,47,2026-10-23,Clothing,18.09,2,36.18
1393,1418,30,2026-10-24,Clothing,171.1,8,1368.8
1394,1605,41,2026-10-25,Electronics,488.13,7,3416.91
1395,1094,34,2026-10-26,Clothing,437.41,8,3499.28
1396,1816,37,2026-10-27,Electronics,168.04,6,1008.24
1397,1580,6,2026-10-28,Food,295.96,1,295.96
1398,1317,7,2026-10-29,Food,424.41,9,3819.69
1399,1955,32,2026-10-30,Food,223.43,6,1340.58
1400,1235,32,2026-10-31,Clothing,13.89,1,13.89
1401,1945,25,2026-11-01,Clothing,41.88,1,41.88
1402,1333,33,2026-11-02,Electronics,257.64,8,2061.12
1403,1884,7,2026-11-03,Home,484.87,6,2909.22
1404,1375,12,2026-11-04,Electronics,348.14,8,2785.12
1405,1458,16,2026-11-05,Food,40.1,8,320.8
1406,1136,16,2026-11-06,Electronics,98.73,8,789.84
1407,1929,43,2026-11-07,Home,386.8,7,2707.6
1408,1587,36,2026-11-08,Clothing,421.51,7,2950.57
1409,1994,13,2026-11-09,Electronics,310.76,4,1243.04
1410,1546,7,2026-11-10,Food,323.99,9,2915.91
1411,1512,36,2026-11-11,Food,19.03,2,38.06
1412,1295,47,2026-11-12,Clothing,415.12,9,3736.08
1413,1319,9,2026-11-13,Electronics,395.2,3,1185.6
1414,1917,32,2026-11-14,Home,133.22,2,266.44
1415,1571,11,2026-11-15,Clothing,355.79,4,1423.16
1416,1831,8,2026-11-16,Electronics,111.35,5,556.75
1417,1348,33,2026-11-17,Sports,24.96,2,49.92
1418,1839,23,2026-11-18,Food,104.56,1,104.56
1419,1778,25,2026-11-19,Home,93.42,5,467.1
1420,1872,8,2026-11-20,Home,172.19,9,1549.71
1421,1228,45,2026-11-21,Home,212.13,5,1060.65
1422,1269,22,2026-11-22,Food,256.73,9,2310.57
1423,1827,4,2026-11-23,Electronics,240.99,6,1445.94
1424,1797,40,2026-11-24,Clothing,138.98,3,416.94
1425,1290,3,2026-11-25,Electronics,19.44,4,77.76
1426,1724,29,2026-11-26,Clothing,304.53,4,1218.12
1427,1164,41,2026-11-27,Home,200.89,1,200.89
1428,1004,29,2026-11-28,Electronics,152.84,3,458.52
1429,1850,34,2026-11-29,Home,434.14,3,1302.42
1430,1378,34,2026-11-30,Sports,374.64,1,374.64
1431,1077,28,2026-12-01,Home,429.59,9,3866.31
1432,1409,13,2026-12-02,Home,250.02,1,250.02
1433,1573,15,2026-12-03,Clothing,69.81,9,628.29
1434,1131,23,2026-12-04,Sports,349.63,1,349.63
1435,1600,44,2026-12-05,Home,107.01,2,214.02
1436,1748,26,2026-12-06,Home,223.41,2,446.82
1437,1041,4,2026-12-07,Sports,37.18,6,223.08
1438,1088,26,2026-12-08,Sports,413.53,7,2894.71
1439,1401,40,2026-12-09,Electronics,67.34,1,67.34
1440,1295,9,2026-12-10,Clothing,452.03,3,1356.09
1441,1839,5,2026-12-11,Sports,432.79,2,865.58
1442,1294,32,2026-12-12,Sports,234.97,8,1879.76
1443,1615,20,2026-12-13,Food,373.46,9,3361.14
1444,1525,11,2026-12-14,Sports,311.63,2,623.26
1445,1799,15,2026-12-15,Clothing,402.52,2,805.04
1446,1690,32,2026-12-16,Home,218.74,9,1968.66
1447,1636,28,2026-12-17,Home,393.98,4,1575.92
1448,1421,22,2026-12-18,Home,233.92,5,1169.6
1449,1864,41,2026-12-19,Home,470.78,9,4237.02
1450,1022,17,2026-12-20,Food,245.75,6,1474.5
